ID,Inventor,Recency,Frequency,Monetary
26033,李志斌,168,2,0.34238402091554987
26034,李思颖,273,1,0.33284965091386703
26035,李成博,1095,2,0.6405606107419132
26036,李洪伟,1484,1,0.7059882874437969
26037,李秋实,577,2,0.32832725309469035
26038,李铁峰,987,1,0.3801587663280781
26039,杜国栋,402,1,0.3933923905840784
26040,杜常清,1312,4,0.509490408440658
26041,杜念慈,66,1,0.33565001463950844
26042,杜艳阳,1865,1,0.32591010338451226
26043,杨一川,346,1,0.4187487635355702
26044,杨东海,644,2,0.39894922862596416
26045,杨博雄,1729,1,0.35820589010390447
26046,杨思超,189,2,0.33870598528161977
26047,杨惠昌,847,1,0.40233226912468767
26048,杨林平,35,1,0.38187050195136285
26049,杨金龙,1410,1,0.3422716115026198
26050,林亨俊,917,1,0.36149395172609355
26051,林大镰,1442,1,0.3674051918292428
26052,桑名康弘,42,1,0.4150100481758235
26053,梁振振,945,1,0.8780460739128609
26054,梁超众,798,1,0.4562318405669461
26055,汪介瑜,1655,1,0.6874557258952368
26056,沛提 喬納森,177,1,0.3546494694758099
26057,洪硕,1221,1,0.47953604208398837
26058,清水孝一,1634,1,0.3503777977028202
26059,潘志琛,693,2,0.34906736878454336
26060,牛树云,402,2,0.3675051966297831
26061,犹鑫鑫,28,2,0.3350806425707003
26062,王书阳,1428,1,0.324260818187386
26063,王亮平,689,1,0.3649093933090323
26064,王任之,1592,1,0.8530374159038921
26065,王少平,1407,1,0.3181873678137514
26066,王怀宽,119,1,0.9806258969608115
26067,王思雨,297,1,0.4168738793833712
26068,王悦名,941,1,0.33108539946016313
26069,王振牛,1589,1,0.38232613737326465
26070,王攀,2522,1,0.42172009717177206
26071,王民康,1270,1,0.33085671453104004
26072,王流青,350,1,0.9579904501817795
26073,王玉龙,619,3,0.4232215886266028
26074,王瑞豪,332,1,0.31639886675074347
26075,王鲜艳,1074,3,0.45973116613482806
26076,甘霖,847,1,0.3113437950318344
26077,田建勇,1060,5,0.4911401241161576
26078,申冲,1858,2,0.41504288791142363
26079,白艾婧,476,3,0.3617318572796739
26080,盛祥政,301,1,0.8826717603802576
26081,真壁俊介,1844,1,0.39983374891284923
26082,矫文斌,500,5,0.5857630151014227
26083,石原毅,899,1,0.31934754916364627
26084,石川茉莉江,556,2,0.5201081633035499
26085,石建萍,1932,1,0.32266296066664846
26086,秦军,2187,2,0.45375398658808963
26087,秦庆旺,280,1,0.3371434256437824
26088,程文志,819,1,0.36357663074316465
26089,穆范全,171,1,0.31962491269762205
26090,立入泉树,262,1,0.3288489293228086
26091,缪宝杰,168,1,0.31257472210657533
26092,罗文华,388,1,0.3719405162533668
26093,罗柏,1725,2,0.4968452584106933
26094,罗琦,644,11,0.5618808684864101
26095,肖献强,794,1,0.9191106178305736
26096,胡万均,1155,1,0.45016422706388026
26097,胡大林,220,12,0.445913333228983
26098,胡志强,416,10,0.458751275399761
26099,苏佳,2058,1,0.837971528569154
26100,苏瑶,84,1,0.9855531313155319
26101,苑玉泉,1305,1,0.41797217189540065
26102,莫操,703,2,0.4325553781593966
26103,葛芮,2061,6,0.38668732439492537
26104,董世裕,903,1,0.38835858932875794
26105,蒂莫西·迈克尔·格罗斯,336,4,0.48438378247742314
26106,蒋嘉乐,171,1,0.5068879792065505
26107,蔡宇健,777,1,0.3565050872173438
26108,蔡建永,423,3,0.46683311893860263
26109,袁忠诚,182,5,0.4845598276122309
26110,许东珉,238,1,0.8408869072564826
26111,谢承志,80,7,0.5398368684794268
26112,谢迪凡,224,1,0.4359669732639686
26113,谭一飞,2550,1,0.35347277002296407
26114,贺亮才,3880,1,0.5
26115,贾晖,787,1,0.3830607227015714
26116,赖玉格,626,1,0.4529397079531105
26117,迈克尔·格林,1970,1,0.36095301932897683
26118,邬仁甫,1295,2,0.5141743059325733
26119,邵昭文,269,5,0.533963247131781
26120,郑凯,101,7,0.5659526738301349
26121,郑剑钢,10,1,0.689462446485338
26122,郭彩丽,1113,2,0.7414575270564949
26123,郭振琦,189,1,0.8689077832822097
26124,野田進,147,1,0.8904745201615152
26125,金柾周,350,1,0.8260079595925062
26126,金齐渊,322,1,0.9111390985585792
26127,银磊,1274,1,0.6530358073052885
26128,长谷部吉则,353,2,0.3405799976740693
26129,闫俊峰,490,1,0.3286770250085177
26130,闫利华,248,1,0.4264972099738859
26131,闫忠乾,220,1,0.5909671364676027
26132,陆祥祥,315,4,0.6443736066226778
26133,陈学锋,1137,1,0.5712913091218785
26134,陈建伟,122,1,0.9369448554324344
26135,陈志河,1743,1,0.8132215572408904
26136,陈敏鹤,745,2,0.48458760460178585
26137,陈湘源,931,1,0.4061615762787456
26138,陈炎,66,1,0.3466814057398149
26139,陈禹衡,994,1,0.33537649083907545
26140,陈秋锋,234,2,0.5012554100694963
26141,陶沛,1302,4,0.5937319885036928
26142,雷佳霖,269,1,0.9241202341580381
26143,雷正伟,518,1,0.6652331055190408
26144,青木卓,700,5,0.6318636303062694
26145,顾泽苍,486,37,0.46811087928101236
26146,颜东民,997,1,0.4395586336318969
26147,高东峰,1995,2,0.3437087747705785
26148,魏文鹏,171,1,0.32019191959516274
26149,黄勇杰,504,1,0.3304008226734207
26150,黄欣然,353,1,0.3631339427923487
26151,黄武,322,4,0.5039434356389575
26152,黄盛立,2229,1,0.6885290400441753
26153,黄苑铭,714,1,0.4988724973823219
26154,黄记,504,2,0.4212506809128279
26155,黄豪钧,150,2,0.5153002618758803
26156,黄锦武,493,1,0.33418215464493845
26157,黄镇,465,1,0.4398121708902616
26158,黑田伸介,1561,1,0.32727811659717754
26159,T·斯特尔,2397,1,0.9894886736744047
26160,T·林德格伦,1501,1,0.4264355620818547
26161,X·拉洛亚克,371,1,0.3390198008422894
26162,Y·杜尔加尔,451,1,0.3514484668110655
26163,丁家隆,108,1,0.5506660312405992
26164,严华松,1928,2,0.6551958499726058
26165,严灵毓,633,1,0.4180660193269807
26166,中村光范,892,2,0.6301214213652242
26167,亚当·D·哈格,21,1,0.3309573369088841
26168,付豪,108,3,0.4502063967793961
26169,但佳壁,1561,1,0.30576102780938413
26170,余响,1067,1,0.37663323150886124
26171,余善佳,154,1,0.9125145591108349
26172,余子衿,1578,1,0.34425023127606724
26173,余玲玲,381,1,0.5539430763930119
26174,侯庭波,798,6,0.41944885258258663
26175,倪涛,756,1,0.6109894122784433
26176,全冬兵,714,1,0.35433396537943884
26177,关超文,1102,2,0.3828009439020177
26178,刘名洋,563,1,0.5212052696390845
26179,刘宇航,1291,2,0.3742673214875791
26180,刘宜胜,1617,2,0.5214328113216016
26181,刘小旋,395,1,0.3502876365687393
26182,刘恒兴,385,1,0.792230381109067
26183,刘杏,549,2,0.8351029752426129
26184,刘林,255,4,0.4745580594062576
26185,刘林森,220,1,0.5834270027222592
26186,刘起恒,672,1,0.3400363675877621
26187,刘进华,976,2,0.5317088299535433
26188,刘陶然,1064,1,0.9869489932595892
26189,别庆友,892,2,0.3698938746137471
26190,卢俊辉,4146,2,0.38799713914146017
26191,取田秀树,1547,1,0.7611747110998216
26192,叶腾驹,511,2,0.7426323733313968
26193,吉泽慧,287,2,0.32857121390878363
26194,吉田学,1130,1,0.349235734944622
26195,后藤旬,878,1,0.4721229467660291
26196,吴世祥,682,6,0.5242518972126057
26197,吴江丰,836,1,0.5928680408447409
26198,吴玉琨,700,2,0.32699274729627503
26199,吴秀冰,73,5,0.5838280356123874
26200,吴荣,1228,1,0.46717268824816305
26201,周中良,1827,1,0.4437349761893596
26202,周立新,1312,1,0.4853323601926411
26203,唐世阳,504,1,0.7287514173809325
26204,唐少辉,248,1,0.36917274722606447
26205,堀匡纮,532,1,0.6940971788601432
26206,夏孟龙,1438,1,0.5823306684071595
26207,大荣義博,1340,2,0.4960546369712609
26208,大高优,633,5,0.5190589141391919
26209,姆罗奇科夫斯基　杰森,1333,1,0.3563985520866514
26210,姚卫锋,1935,1,0.33659858658711866
26211,姜淼,210,1,0.28117258088639585
26212,威廉·W·杰斯维恩,7380,1,0.3217927120356486
26213,孙杰,80,6,0.3599957055456949
26214,孙洁,899,1,0.334218122689629
26215,孙贤安,2485,1,0.8273536194343711
26216,安食贤,1274,1,0.4678181113398674
26217,宫崎祐一,2065,1,0.4491899317962348
26218,封宁波,101,2,0.3282375074654482
26219,小劳伦斯·巴纳斯基,3320,1,0.5080557547474627
26220,小野瀬 亞力山卓,558,1,0.3228646067321458
26221,尹业华,945,2,0.36442476879536023
26222,崔成在,1071,1,0.3217368704163568
26223,崔文韬,388,1,0.4496112119460459
26224,布兰东·绍隆·杨,966,1,0.5279672657844025
26225,庄博阳,1288,1,0.9851021114101415
26226,张俊明,556,2,0.4713948870297804
26227,张克成,1249,1,0.864098114629934
26228,张嘉晨,693,1,0.36516104527933124
26229,张国欣,10957,1,0.4000813933967316
26230,张大朋,1578,2,0.3625343111739028
26231,张如雪,745,1,0.7161092734962099
26232,张子睿,367,1,0.49862835078779966
26233,张学攀,500,1,0.44515175013136393
26234,张学文,836,2,0.35201097696860206
26235,张学达,1347,1,0.5
26236,张岩,147,3,0.3501432983520922
26237,张明虎,1386,2,0.33566109724264437
26238,张智强,325,3,0.4707126242718327
26239,张甫城,304,1,0.6916216081748963
26240,张祖涛,210,4,0.4707260776344639
26241,张立德,962,1,0.3244837797561174
26242,彭凤超,861,1,0.31674342455811216
26243,彭岳荣,140,1,0.5
26244,彭木根,1473,3,0.5298858713172748
26245,彭育辉,80,8,0.46310547010328473
26246,彼得·W·A·泽格拉尔,469,1,0.6189312941960148
26247,徐丹琳,297,1,0.4527807563392086
26248,徐名海,1736,1,0.5071887669802572
26249,徐大成,710,1,0.5362755944712386
26250,徐超,378,3,0.3954520602434382
26251,徐阆平,304,1,0.7779158908659949
26252,戴晶,164,2,0.6821670425304958
26253,户塚雄介,941,1,0.7918015023884082
26254,方良达,126,1,0.8522162422890713
26255,施光裕,234,1,0.3596961543392562
26256,时田要,1036,2,0.5665651848763751
26257,易子立,2103,1,0.39245036171435926
26258,曾剑隽,325,1,0.32069160148758313
26259,曾帆,1155,2,0.38412609198127357
26260,朱久艳,1855,1,0.3731266997754383
26261,朱明月,154,2,0.4299751874044031
26262,朱福堂,553,1,0.3776429030035068
26263,朱科引,1288,2,0.8757784421466204
26264,朱美芳,1634,1,0.5711403234864315
26265,朱鹤群,1155,3,0.5939819494324122
26266,李元江,514,1,0.34788978787347935
26267,李光远,1564,1,0.33939979334929665
26268,李志明,553,3,0.6315146233355028
26269,李明杰,91,1,0.3494124232305384
26270,李沁颖,346,1,0.4216424450489642
26271,李海,332,1,0.42201590221411217
26272,李秋霞,2135,1,0.507306596834647
26273,李续贺,1116,1,0.4275844517776714
26274,李震宇,857,1,0.3730446284641305
26275,杜元源,1190,4,0.4600513403001603
26276,杨凯迪,1424,1,0.35334757457202387
26277,杨圆,1032,1,0.3832789579858264
26278,杨旭,245,1,0.33549446168411967
26279,杨旭波,801,1,0.35383380538918857
26280,杨金成,728,1,0.4944000661981279
26281,杨铀,868,1,0.6347668645109111
26282,杨鸿凯,196,1,0.31891195820631935
26283,林誉森,1158,1,0.8370194328833374
26284,查尔斯·B·斯皮内利,2921,1,0.6773928453510517
26285,柳昇佑,1732,1,0.5073341009819013
26286,栾学晨,1589,1,0.33614797958392867
26287,栾添添,168,1,0.9878147970504988
26288,梁彬,1396,1,0.3832877943434164
26289,欧阳辉,4307,1,0.3559465413928106
26290,武海生,1778,1,0.6305730226075303
26291,武知秀明,1379,1,0.5372393941915065
26292,毛伯敏,189,1,0.3440268682342388
26293,毛由正,248,3,0.5596511029037909
26294,汪冬亮,640,3,0.4240980262562552
26295,汪才辉,1158,1,0.7828090139457783
26296,汪祝庆,189,1,0.5253301818056191
26297,沈枫易,259,1,0.3379525412443284
26298,沈长江,1340,1,0.422403115384186
26299,沈阳,108,4,0.5281378606489133
26300,潘钰华,2830,1,0.3304734373602363
26301,熊伟,56,5,0.5739327335469613
26302,熊野俊也,637,1,0.3381532103695496
26303,牛场郭介,1113,1,0.4031391711162246
26304,狄刚,850,1,0.3595766785929221
26305,王丽江,815,2,0.6136851014204415
26306,王升华,605,2,0.6360603564769888
26307,王愚,938,1,0.3600141409964196
26308,王春森,465,1,0.3297144915120615
26309,王晨宇,56,1,0.34297513946709485
26310,王燕清,178,5,0.45110225721460767
26311,王祥,500,8,0.4388996220835721
26312,王立成,10,1,0.7759690125432652
26313,王蔚,140,1,0.3524272926208635
26314,王蕾,1232,4,0.3975424164617726
26315,琴尾浩介,311,1,0.33198960898534907
26316,瑪諾拉寇斯 亞力山德羅斯,162,1,0.33570725366788073
26317,田应仲,248,3,0.5238659445863679
26318,田晟,1473,1,0.7818358924231061
26319,田科,112,4,0.619496084203559
26320,田雨,1494,1,0.3536827958649918
26321,申亚飞,59,1,0.34929925767977826
26322,盛中华,1162,1,0.40392672537438556
26323,石津貴彦,2384,1,0.2856094252913514
26324,程功弼,882,1,0.8376042009755656
26325,程昆朋,374,2,0.324619333500524
26326,程昊,539,1,0.4817893829431786
26327,程智勇,2212,2,0.48415641047402125
26328,稻谷壮一郎,1470,1,0.3888375110460228
26329,符张杰,794,1,0.3093514016480056
26330,罗悦齐,1554,2,0.4070634331391145
26331,罗成,112,3,0.4853780284996752
26332,翟永健,752,2,0.5732924732425808
26333,耖倩文,1753,1,0.3776708731934035
26334,聂琦,280,1,0.36358303198557457
26335,肖华辉,150,1,0.5
26336,肖志鹏,528,1,0.3708811378171198
26337,胡浩,332,2,0.5400451728690234
26338,舒梅,0,1,0.3298342181641493
26339,花逸峰,1585,1,0.33203012019698847
26340,苏建欢,318,2,0.5049420926195272
26341,苏新宇,140,1,0.42625936463594827
26342,范汉茂,224,1,0.3321026045265474
26343,莫长彩,931,1,0.5213755571537173
26344,菅谷茂,126,1,0.3809820019141137
26345,葛戈,402,1,0.3262810011651793
26346,董国友,392,2,0.3566282562928974
26347,董帅,1032,6,0.5516651957396668
26348,蒋圣杰,871,1,0.35634718737271953
26349,虞航仲,80,1,0.3717556699057468
26350,袁林海,525,1,0.3576180636888684
26351,西尔瓦诺·马伦科,1543,1,0.40465612104823917
26352,詹继杨,1400,2,0.471499644218575
26353,许业陶,504,1,0.8149920034675532
26354,许仁九,1477,1,0.5462740868855638
26355,许杰,234,4,0.460089287232975
26356,许浩杰,119,1,0.38496643799297453
26357,谭敏,395,1,0.3926120538944286
26358,谷森俊介,1081,2,0.5110087859152472
26359,赵军,255,7,0.5948189600293378
26360,赵燕,801,1,0.9331743812905542
26361,赵艮平,819,1,0.4061885373015957
26362,赵莹,630,1,0.36636859767513563
26363,路晓冬,105,3,0.5133290341678127
26364,迟同胜,1939,1,0.3243096734509266
26365,邢玉明,906,1,0.4031074138413035
26366,邱实,1939,1,0.6899938038995065
26367,郑子硕,273,1,0.31757766661449394
26368,郑有春,1449,1,0.33736065292389356
26369,郭楠,840,2,0.4559453502572367
26370,郭菲菲,1617,2,0.5076046743919318
26371,郭金,199,1,0.38548565082801683
26372,里卡多·布拉斯科·塞拉诺,66,1,0.7207758894271852
26373,金俊汉,9354,1,0.3821652945646606
26374,金凌鸽,644,1,0.4048908197870352
26375,钟作腾,724,1,0.413661624581597
26376,钟家伍,742,2,0.4479084144736363
26377,闫小兵,966,1,0.3424704371391762
26378,陆新民,1820,1,0.3565203897598905
26379,陆荣国,2289,1,0.3363141388374634
26380,陈业军,3397,2,0.4614111252279405
26381,陈中元,1806,1,0.46644605880060186
26382,陈五湖,378,5,0.3801433632264351
26383,陈吉清,1946,2,0.3284520310242841
26384,陈士飞,581,1,0.45476057932733066
26385,陈小碾,2341,2,0.5747069893440206
26386,陈建武,1582,2,0.5710464904833819
26387,陈旭东,504,2,0.3689643932143577
26388,陈瑶,1102,3,0.33127149495731406
26389,陳志鈞,41,1,0.6310721643275018
26390,韦晨露,546,1,0.3422995447118916
26391,韩成,122,2,0.4021593887854571
26392,韩文泉,787,1,0.9262134792410825
26393,顾震江,168,2,0.3450130817846677
26394,饶玉超,892,1,0.3686247865753359
26395,香园和也,469,1,0.4944602292175091
26396,马丁·霍尔,1396,1,0.4820527990547115
26397,马克·弗雷德曼,178,2,0.35886061935468394
26398,马岩,1816,1,0.8929825157995187
26399,高伟涛,906,1,0.8906624315644588
26400,高广顺,339,1,0.5
26401,高洋,273,2,0.35709760179969213
26402,高阳,35,2,0.42379312436636085
26403,高雅,1116,4,0.5248665543241313
26404,高鲁涛,248,2,0.6801211930181317
26405,魏慕恒,332,1,0.6310391070305705
26406,魏敏吉,4678,2,0.3312659398761303
26407,黄子昂,854,1,0.3469880919676347
26408,黄玲玲,220,1,0.5
26409,黄琪,238,1,0.33400438877785815
26410,黄秋生,49,10,0.4606553943045529
26411,齐国巍,889,1,0.31679406287614476
26412,S·切拉潘,990,1,0.3650201134994209
26413,S·拉卡,2222,1,0.3473326436844109
26414,T·朴,1389,1,0.3607591871465512
26415,T·梅恩,143,1,0.42696923394726694
26416,W·泽格尔,598,1,0.5855975610527405
26417,丁志清,836,2,0.4718500723304602
26418,万祝娟,752,2,0.4272955073820992
26419,万里恩,553,1,0.3509603213966664
26420,今井秀明,287,1,0.326576317660946
26421,任帅,350,2,0.800106604013167
26422,伊藤由莉,717,1,0.48941663006457553
26423,佐藤恒夫,2149,1,0.5683378693566561
26424,何小龙,182,1,0.3530673755043835
26425,何玉娟,1288,2,0.5752205610932486
26426,余卓平,938,10,0.45859365267830404
26427,余坤,871,2,0.43924535126148867
26428,余贵珍,28,15,0.43972441571100557
26429,侯剑飞,395,1,0.3580952181652783
26430,侯玉梅,1032,1,0.3419848851462637
26431,俄文娟,31,3,0.4292417754585986
26432,保罗·威利,147,1,0.3298976784217239
26433,傅挺,1053,1,0.32876326094855457
26434,冯春燕,1116,1,0.5
26435,冯树娣,745,3,0.462117931255182
26436,冯淑兰,885,1,0.4521101726917884
26437,刘丁阳,1316,2,0.34858637464717446
26438,刘丹潞,266,1,0.3560856068166402
26439,刘传,157,5,0.6156292776091983
26440,刘未名,1466,1,0.3426633039134678
26441,刘根贤,77,1,0.5829181463269644
26442,刘梦悦,1463,1,0.31773559744412627
26443,刘楠科,602,1,0.32914195297472393
26444,刘生,714,1,0.33681982334589655
26445,古哲宇,822,1,0.6830767630543155
26446,叶家春,161,1,0.3445789869986601
26447,叶平,325,1,0.3369419011634088
26448,叶永权,388,1,0.39153972655397284
26449,吉泽明石,343,1,0.37792625213498104
26450,吴亚杰,1918,1,0.4167357555374788
26451,吴战车,2236,1,0.48102136263133266
26452,吴甘沙,2509,1,0.41480130145782834
26453,吴航,168,1,0.29675503713831414
26454,周勇明,304,1,0.3918644558372551
26455,周含之,1211,1,0.43470465514912937
26456,周宣赤,1907,4,0.4382032175645393
26457,周慧强,665,1,0.6279397627220603
26458,喜多正一,49,1,0.9069516467089719
26459,塔伦·阿姆拉,346,2,0.5748217291301287
26460,夏守忠,521,1,0.9075640816825772
26461,夏晶,196,1,0.592049214023114
26462,夏雨,1260,2,0.33867841051487213
26463,大垣彻,787,1,0.975252529664579
26464,妻野光宏,1036,1,0.3211733321327506
26465,姚成华,1470,2,0.35443524544514143
26466,姜伟,329,2,0.352358755784286
26467,孙书娟,1239,5,0.3448591636936382
26468,孙博,255,1,0.5650095357441143
26469,孙方义,1155,1,0.35483319280994385
26470,孙浩伟,276,1,0.3577554060422029
26471,安德烈亚斯·林内曼,350,1,0.3431937370638294
26472,宋雅奇,504,1,0.50099894733517
26473,宫川治誉,1484,2,0.3945379251679163
26474,宫本皓平,1092,1,0.3724899703832002
26475,小林一,1456,1,0.4267643966924425
26476,小笠原克久,126,2,0.5866092060690468
26477,尼古拉·丘梅林,304,1,0.573556787845429
26478,山冈功佑,290,2,0.41500617862993894
26479,山口哲司,766,1,0.3084518236792564
26480,岩崎直哉,2543,1,0.3418334775811048
26481,崔展齐,112,1,0.8463004637045322
26482,布莱恩·P·艾弗曼,2536,3,0.4035602933051127
